month,Org Code,Org name,Parent Org,type1_attendances,type1_over_4hrs,type1_perf_pct,dta_12hr_waits,in_trend_population,source_file
2025-10-01,8J094,BADGER LTD,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,AAH,TETBURY HOSPITAL TRUST LTD,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,ACH01,WHITSTABLE MEDICAL PRACTICE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,AD913,BECKENHAM BEACON UCC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,AJN,WORKINGTON HEALTH LIMITED,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,AQM01,FAVERSHAM MEDICAL PRACTICE MIU,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,AQN04,PHL LYMINGTON UTC,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,ARN03,LOCAL CARE DIRECT,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,C82009,MARKET HARBOROUGH MED.CTR,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,C83023,SLEAFORD MEDICAL GROUP,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,DJV01,HERNE BAY HEALTH CARE LTD,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,DT301,HERTS URGENT CARE (ASCOTS LANE),NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,G0Q0L,BARKING HOSPITAL UTC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,G3P9C,TROWBRIDGE MINOR INJURIES UNIT,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,K6K0R,HAROLD WOOD POLYCLINIC UTC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,L83087,OKEHAMPTON MEDICAL CENTRE,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NLX,SIRONA CARE & HEALTH,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNF09,BRANSHOLME HEALTH CENTRE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNF16,BRIDLINGTON HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNFA7,GOOLE & DISTRICT HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ,DHU HEALTH CARE C.I.C,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ12,MARKET HARBOROUGH,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ13,MELTON MOWBRAY,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ14,OADBY,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NNJ15,OAKHAM,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NQT1I,CHIPPENHAM COMMUNITY HOSPITAL,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NQT5F,SKELMERSDALE WALK IN CENTRE,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NQT5H,PAULTON MEMORIAL HOSPITAL,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NQTE4,SUMMERFIELD URGENT CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NTV0B,ASHFORD WALK-IN-CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NTV0W,WOKING WALK IN CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NV693,ROSSENDALE MIU & OOH,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,NVE43,HASTINGS GP LED HEALTH CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,27673,11350,59.0,85,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11600,5505,52.5,2,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,14481,6026,58.4,434,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R1F,ISLE OF WIGHT NHS TRUST,NHS ENGLAND SOUTH EAST ,4287,1661,61.3,164,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R1H,BARTS HEALTH NHS TRUST,NHS ENGLAND LONDON,26298,11870,54.9,1241,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,14426,7089,50.9,446,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RA2,ROYAL SURREY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,6976,2548,63.5,12,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,16671,6315,62.1,562,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,6886,3222,53.2,35,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9468,2265,76.1,113,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,27691,9186,66.8,610,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,27391,9137,66.6,2109,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,5359,2771,48.3,42,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,NHS ENGLAND LONDON,7042,3867,45.1,579,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,4757,1564,67.1,80,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBK,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS ,9963,3596,63.9,279,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8314,4670,43.8,822,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST ,18638,7006,62.4,508,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,6441,841,86.9,0,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7318,4048,44.7,510,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,17663,7164,59.4,40,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11343,5778,49.1,628,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5321,1651,69.0,6,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RCF,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,6305,2412,61.7,139,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,4674,356,92.4,0,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND ,6549,2593,60.4,148,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,9562,4229,55.8,112,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,8428,3454,59.0,0,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,11567,6210,46.3,556,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,23647,9661,59.1,492,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST ,6727,3087,54.1,626,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,17001,8937,47.4,962,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,14159,6429,54.6,949,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9681,3103,67.9,0,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9550,3062,67.9,2,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,5372,2895,46.1,276,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,15528,5883,62.1,945,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,7429,2542,65.8,363,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,7944,2673,66.4,406,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,11309,4661,58.8,568,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RH5,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,12856,6024,53.1,207,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,13317,5806,56.4,207,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,12327,5600,54.6,13,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,8972,4759,47.0,13,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,NHS ENGLAND SOUTH EAST ,11157,4450,60.1,1232,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,11773,4120,65.0,13,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10559,3780,64.2,94,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,16150,7660,52.6,652,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,13542,4873,64.0,751,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,8936,2633,70.5,651,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,8934,2584,71.1,53,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS ,15284,8226,46.2,1384,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9779,5154,47.3,738,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST ,4646,2459,47.1,256,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,5823,2669,54.2,530,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,16287,6934,57.4,593,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,11208,5069,54.8,606,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST ,8855,5258,40.6,528,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS ,12851,5414,57.9,22,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,9130,2753,69.8,296,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS ,11729,4517,61.5,581,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS ,6138,2478,59.6,272,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,7354,1918,73.9,560,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,12942,4125,68.1,215,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,27521,11063,59.8,1237,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8841,4490,49.2,288,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8957,4543,49.3,590,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,6185,3152,49.0,326,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,11240,5158,54.1,29,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST ,11792,3066,74.0,112,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,10233,3203,68.7,141,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,8931,4126,53.8,318,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,10327,3898,62.3,695,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,10636,4524,57.5,764,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,4719,2093,55.6,80,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,14193,5556,60.9,142,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,10088,3467,65.6,728,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,5419,1065,80.3,2,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,20266,5947,70.7,45,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,8233,2351,71.4,240,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11547,2351,79.6,20,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5933,2653,55.3,21,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,18939,7529,60.2,714,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST ,8009,3531,55.9,434,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,36434,14338,60.6,2030,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,14180,3951,72.1,219,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,13761,5390,60.8,42,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,13881,5212,62.5,348,True,Monthly-AE-October-2025-revised-fly02sk.csv
2025-10-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11014,2985,72.9,0,True,Monthly-AE-October-2025-revised-fly02sk.csv
